name,FP1,FPZ,FP2,AF3,AF4,F7,F5,F3,F1,FZ,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCZ,FC2,FC4,FC6,FT8,T7,C5,C3,C1,CZ,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPZ,CP2,CP4,CP6,TP8,P7,P5,P3,P1,PZ,P2,P4,P6,P8,PO7,PO5,PO3,POZ,PO4,PO6,PO8,CB1,O1,OZ,O2,CB2
FP1,0.5091866254806519,0.009182872250676155,0.009094256907701492,0.008949022740125656,0.008519806899130344,0.007517021615058184,0.007808784954249859,0.008078133687376976,0.008441327139735222,0.008332382887601852,0.008449002169072628,0.008536076173186302,0.00850022304803133,0.008311268873512745,0.00829800684005022,0.008342880755662918,0.008240917697548866,0.007947711274027824,0.007836862467229366,0.008052767254412174,0.008182463236153126,0.008215411566197872,0.00820313859730959,0.008126256987452507,0.007991524413228035,0.008018020540475845,0.007688004989176989,0.0076059759594500065,0.007707951590418816,0.007941966876387596,0.00783496629446745,0.007960782386362553,0.008020445704460144,0.00795472227036953,0.007819651626050472,0.007660613860934973,0.0078258803114295,0.007672007195651531,0.007813684642314911,0.007975549437105656,0.00801464170217514,0.008025583811104298,0.007896401919424534,0.007946988567709923,0.0077409991063177586,0.00786843802779913,0.0078180693089962,0.007822875864803791,0.008023599162697792,0.008011100813746452,0.007921027950942516,0.007928245700895786,0.007960802875459194,0.007902304641902447,0.00790329184383154,0.007576332427561283,0.007989626377820969,0.008086143992841244,0.008029906079173088,0.00790775753557682,0.007982165552675724,0.008035375736653805
FPZ,0.009182872250676155,0.5093975067138672,0.00911162979900837,0.008971582166850567,0.008510295301675797,0.007538957055658102,0.0077154324389994144,0.008000347763299942,0.008452444337308407,0.008451828733086586,0.00847085565328598,0.008528116159141064,0.008332542143762112,0.00825919397175312,0.008162149228155613,0.008174082264304161,0.008113638497889042,0.007889620028436184,0.007879912853240967,0.00804098416119814,0.008130709640681744,0.008127531036734581,0.008081919513642788,0.00798944290727377,0.007875318638980389,0.007927171885967255,0.007639775052666664,0.00760071724653244,0.007714555133134127,0.007968420162796974,0.007807953283190727,0.008017990738153458,0.008012746460735798,0.007977488450706005,0.007828126661479473,0.007641860283911228,0.007824103347957134,0.007669816259294748,0.007825165055692196,0.00795306358486414,0.008087770082056522,0.008124997839331627,0.00791588518768549,0.007910658605396748,0.007746355142444372,0.007903678342700005,0.007860289886593819,0.00785363744944334,0.007997198961675167,0.008073544129729271,0.007944993674755096,0.00794364232569933,0.008019708096981049,0.008008994162082672,0.007986132986843586,0.00764299463480711,0.008051658980548382,0.008133192546665668,0.00805776845663786,0.007996758446097374,0.008031776174902916,0.008050364442169666
FP2,0.009094256907701492,0.00911162979900837,0.5086669325828552,0.008804287761449814,0.008680649101734161,0.007381831295788288,0.007924525067210197,0.007944979704916477,0.008356594480574131,0.008316973224282265,0.00848828349262476,0.008695671334862709,0.008683726191520691,0.008522618561983109,0.00845671258866787,0.008464054204523563,0.008191218599677086,0.007906854152679443,0.007817324250936508,0.008026458323001862,0.008209197781980038,0.008361310698091984,0.008285286836326122,0.008255449123680592,0.00811281893402338,0.007968105375766754,0.0076027847826480865,0.007526661269366741,0.00765362661331892,0.007913309149444103,0.007854502648115158,0.008042901754379272,0.008150697685778141,0.008006309159100056,0.00785529613494873,0.007599749136716127,0.007762754335999489,0.007605919614434242,0.007806768640875816,0.007994857616722584,0.008137100376188755,0.008158395998179913,0.00795093271881342,0.007881262339651585,0.0076721468940377235,0.00782825518399477,0.00780112249776721,0.00784168392419815,0.007996981963515282,0.008141289465129375,0.008007553406059742,0.007939326576888561,0.007875369861721992,0.007823594845831394,0.007867028005421162,0.007473793812096119,0.00801230687648058,0.007983885705471039,0.00794981699436903,0.007871116511523724,0.008005007170140743,0.008134955540299416
AF3,0.008949022740125656,0.008971582166850567,0.008804287761449814,0.5092152953147888,0.008489403873682022,0.007510250899940729,0.007807427551597357,0.008237467147409916,0.008762650191783905,0.00865513551980257,0.008699895814061165,0.008588514290750027,0.00832048524171114,0.008138066157698631,0.00811421312391758,0.00830833613872528,0.008330181241035461,0.00806958507746458,0.007979831658303738,0.008174261078238487,0.008247927762567997,0.008121926337480545,0.008005419746041298,0.007996287196874619,0.008036297746002674,0.008146466687321663,0.007791638839989901,0.007690043188631535,0.007819181308150291,0.008113195188343525,0.007906343787908554,0.007833601906895638,0.007850038819015026,0.007892996072769165,0.007913214154541492,0.007718916982412338,0.007869802415370941,0.007775079924613237,0.00784432701766491,0.008004997856914997,0.00794804934412241,0.00798568595200777,0.007821490056812763,0.007920926436781883,0.007695711217820644,0.007945660501718521,0.007890266366302967,0.007895829156041145,0.007978294976055622,0.00797602254897356,0.007849246263504028,0.007825588807463646,0.007860390469431877,0.00791479367762804,0.007858878932893276,0.0075385659001767635,0.007918544113636017,0.007960142567753792,0.007934996858239174,0.007934109307825565,0.007918091490864754,0.007936232723295689
AF4,0.008519806899130344,0.008510295301675797,0.008680649101734161,0.008489403873682022,0.5136198401451111,0.006869533099234104,0.007492872886359692,0.008125046268105507,0.008146549575030804,0.008200534619390965,0.008270340971648693,0.008532705716788769,0.008441802114248276,0.008340752683579922,0.008265001699328423,0.008313010446727276,0.008195792324841022,0.007878917269408703,0.007868373766541481,0.008050158619880676,0.008053862489759922,0.008120815269649029,0.007975994609296322,0.007875130511820316,0.008036760613322258,0.007942046970129013,0.007602599915117025,0.007694363594055176,0.007697474677115679,0.0078887315467,0.007633024360984564,0.007609036285430193,0.007981848903000355,0.00789947435259819,0.00783384870737791,0.007718229666352272,0.008349763229489326,0.007690221071243286,0.007717609405517578,0.007815144024789333,0.008063414134085178,0.00816607940942049,0.007874601520597935,0.0078401705250144,0.0077003599144518375,0.007796471007168293,0.007801020983606577,0.007773649413138628,0.008004543371498585,0.008128026500344276,0.00786502193659544,0.007842455990612507,0.007765135727822781,0.007703501731157303,0.0076925624161958694,0.007368783932179213,0.007899871096014977,0.007782523985952139,0.007743561174720526,0.007658102083951235,0.007875616662204266,0.008085244335234165
F7,0.007517021615058184,0.007538957055658102,0.007381831295788288,0.007510250899940729,0.006869533099234104,0.5363484025001526,0.009875791147351265,0.008367647416889668,0.007395807188004255,0.007285090629011393,0.007338505703955889,0.0071966140531003475,0.007212471682578325,0.00727129727602005,0.007337726186960936,0.007152518257498741,0.007229404523968697,0.007208361756056547,0.007139512337744236,0.007161518093198538,0.0071352100931108,0.00735994940623641,0.007456646300852299,0.007476785220205784,0.007220180239528418,0.007439914159476757,0.007360975258052349,0.0071514747105538845,0.007148846052587032,0.007116250693798065,0.007322482764720917,0.007915586233139038,0.007222767453640699,0.007391004823148251,0.00715916883200407,0.007067122496664524,0.0069582657888531685,0.007153100334107876,0.007356081157922745,0.007397159934043884,0.007129086647182703,0.007097885478287935,0.007247471250593662,0.007461106404662132,0.0097317760810256,0.007446237374097109,0.007287540473043919,0.007316264323890209,0.0072531853802502155,0.007116380147635937,0.007201528642326593,0.007393679115921259,0.007547297980636358,0.0074582877568900585,0.007451875600963831,0.009447204880416393,0.007392168510705233,0.007644001394510269,0.0075646922923624516,0.007527674548327923,0.007378441747277975,0.0072022005915641785
F5,0.007808784954249859,0.0077154324389994144,0.007924525067210197,0.007807427551597357,0.007492872886359692,0.009875791147351265,0.5255833864212036,0.008863737806677818,0.007677014917135239,0.007511267438530922,0.007662991061806679,0.007790097035467625,0.007869549095630646,0.007897027768194675,0.008224140852689743,0.007979234680533409,0.00781233049929142,0.007554454728960991,0.007367889396846294,0.007415784988552332,0.007538758683949709,0.007850678637623787,0.00801446195691824,0.008252712897956371,0.007888687774538994,0.007852135226130486,0.007439509499818087,0.007187739945948124,0.007304763421416283,0.007426389493048191,0.007683279924094677,0.00816953182220459,0.007724040653556585,0.007723470684140921,0.007524969056248665,0.007206534035503864,0.007117384113371372,0.00729734729975462,0.007387611083686352,0.007612762972712517,0.007554227486252785,0.007426841650158167,0.007473410107195377,0.00752373319119215,0.00872974842786789,0.00754455104470253,0.007374040316790342,0.007475931663066149,0.007372468709945679,0.007447522599250078,0.007673644460737705,0.007606572937220335,0.0074730548076331615,0.007459103129804134,0.007536454126238823,0.007196591701358557,0.0074873450212180614,0.007645398378372192,0.007592259906232357,0.007646724581718445,0.0075722914189100266,0.0076298099011182785
F3,0.008078133687376976,0.008000347763299942,0.007944979704916477,0.008237467147409916,0.008125046268105507,0.008367647416889668,0.008863737806677818,0.5167675614356995,0.008354119025170803,0.008146608248353004,0.00814371183514595,0.00810845848172903,0.008003373630344868,0.007874439470469952,0.00800810381770134,0.00812281109392643,0.008460509590804577,0.007973669096827507,0.007932404056191444,0.007933677174150944,0.007936769165098667,0.007826931774616241,0.007812050636857748,0.007886914536356926,0.007989436388015747,0.008208698593080044,0.00791042298078537,0.007668436039239168,0.007727119140326977,0.007907143794000149,0.007875392213463783,0.007771152071654797,0.007635151036083698,0.007819403894245625,0.007845751941204071,0.0077279009856283665,0.007970987819135189,0.007739435415714979,0.007705857045948505,0.008022665977478027,0.007537377532571554,0.007514649536460638,0.007570486515760422,0.007850977592170238,0.00844621006399393,0.007799769286066294,0.007795810699462891,0.007751293946057558,0.007755524944514036,0.007526343688368797,0.00764689315110445,0.007605782710015774,0.007583904545754194,0.007708028890192509,0.0076605575159192085,0.007293799426406622,0.00758321164175868,0.007739983964711428,0.007679380942136049,0.0076912157237529755,0.007645662408322096,0.007636939641088247
F1,0.008441327139735222,0.008452444337308407,0.008356594480574131,0.008762650191783905,0.008146549575030804,0.007395807188004255,0.007677014917135239,0.008354119025170803,0.5070250630378723,0.008893040008842945,0.008863872848451138,0.008554226718842983,0.008226871490478516,0.008098608814179897,0.008097857236862183,0.008308797143399715,0.008610041812062263,0.008516148664057255,0.008433607406914234,0.008508407510817051,0.008366870693862438,0.008059377782046795,0.007879197597503662,0.007856638170778751,0.008132786490023136,0.008390557952225208,0.0082198241725564,0.007979072630405426,0.008147664368152618,0.008314122445881367,0.008095832541584969,0.0076938197016716,0.007833506911993027,0.007931988686323166,0.008127669803798199,0.007944503799080849,0.008095996454358101,0.008059597574174404,0.008053839206695557,0.008099288679659367,0.007825979962944984,0.007814484648406506,0.007892360910773277,0.008062035776674747,0.0075634741224348545,0.008144816383719444,0.008175402879714966,0.008173679001629353,0.008068795315921307,0.007881098426878452,0.007837330922484398,0.007885311730206013,0.007868124172091484,0.008002478629350662,0.007964620366692543,0.007661869283765554,0.007897641509771347,0.007885145023465157,0.007900793105363846,0.00791177712380886,0.007913081906735897,0.00783470831811428
FZ,0.008332382887601852,0.008451828733086586,0.008316973224282265,0.00865513551980257,0.008200534619390965,0.007285090629011393,0.007511267438530922,0.008146608248353004,0.008893040008842945,0.5067074298858643,0.008911894634366035,0.008545312099158764,0.008187253028154373,0.008066650480031967,0.008018333464860916,0.008265038952231407,0.008448870852589607,0.008449508808553219,0.008483225479722023,0.008479706943035126,0.00837347749620676,0.008069203235208988,0.007796259596943855,0.007733087986707687,0.008129386231303215,0.008206472732126713,0.008134800009429455,0.008005519397556782,0.00812866073101759,0.00825424399226904,0.00804551038891077,0.007595798000693321,0.00788244977593422,0.008004150353372097,0.008116393350064754,0.008008145727217197,0.008058031089603901,0.008097776211798191,0.008108807727694511,0.008120729587972164,0.007930345833301544,0.007993575185537338,0.007993745617568493,0.008109431713819504,0.007569781970232725,0.008240737952291965,0.0083200354129076,0.008275257423520088,0.008123607374727726,0.008008849807083607,0.007870374247431755,0.007934197783470154,0.007969719357788563,0.008112681098282337,0.00803104043006897,0.007736311759799719,0.007984115742146969,0.007927595637738705,0.007983263581991196,0.00798901729285717,0.008030161261558533,0.007940146140754223
