name,FP1,FPZ,FP2,AF3,AF4,F7,F5,F3,F1,FZ,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCZ,FC2,FC4,FC6,FT8,T7,C5,C3,C1,CZ,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPZ,CP2,CP4,CP6,TP8,P7,P5,P3,P1,PZ,P2,P4,P6,P8,PO7,PO5,PO3,POZ,PO4,PO6,PO8,CB1,O1,OZ,O2,CB2
FP1,0.510791003704071,0.009260964579880238,0.008903094567358494,0.008985904045403004,0.008039819076657295,0.0076719485223293304,0.00776390777900815,0.008195027709007263,0.008376301266252995,0.008352192118763924,0.00834090169519186,0.008151608519256115,0.007958999834954739,0.007795342244207859,0.00772499805316329,0.007977236993610859,0.00799802877008915,0.007988347671926022,0.007957903668284416,0.008011781610548496,0.007857983000576496,0.00762913329526782,0.007504177279770374,0.007709854748100042,0.007727166637778282,0.007810940500348806,0.007691245060414076,0.0077060735784471035,0.007614309899508953,0.007791426964104176,0.0077385264448821545,0.007711734622716904,0.00789283774793148,0.007773146498948336,0.007769619580358267,0.007612398825585842,0.00769822858273983,0.007861262187361717,0.00789494626224041,0.00797169841825962,0.008086994290351868,0.007867651991546154,0.007874587550759315,0.00785238016396761,0.007763319183140993,0.00802583247423172,0.007957878522574902,0.007945210672914982,0.007942377589643002,0.008114456199109554,0.008218565955758095,0.007997020147740841,0.008226209320127964,0.008226522244513035,0.008237052708864212,0.007845074869692326,0.008232511579990387,0.008469313383102417,0.00838865153491497,0.008323785848915577,0.008323194459080696,0.00838004145771265
FPZ,0.009260964579880238,0.5105782747268677,0.009026031009852886,0.009038515388965607,0.00806781742721796,0.007584675680845976,0.007817192934453487,0.00824632029980421,0.008450444787740707,0.008422556333243847,0.00841028057038784,0.008178646676242352,0.007856803946197033,0.007821070030331612,0.007695231586694717,0.007924143224954605,0.007991630584001541,0.008044728077948093,0.007972837425768375,0.008037957362830639,0.007870174013078213,0.0075807636603713036,0.007487822789698839,0.007715682033449411,0.007685039192438126,0.007833600044250488,0.007703972049057484,0.007717367261648178,0.007614757865667343,0.007836760953068733,0.007750154938548803,0.007683721370995045,0.007863339968025684,0.007761688437312841,0.007802312262356281,0.0076195900328457355,0.00770761352032423,0.007847675122320652,0.007873300462961197,0.00800294615328312,0.008108541369438171,0.007819478400051594,0.00789218582212925,0.007843486964702606,0.007776313927024603,0.008003468625247478,0.007943402044475079,0.007978839799761772,0.007899702526628971,0.008104241453111172,0.008258147165179253,0.008035223931074142,0.008127566426992416,0.008240096271038055,0.008242227137088776,0.00774113554507494,0.008263880386948586,0.008488388732075691,0.008352555334568024,0.00831774715334177,0.00834915041923523,0.008393727242946625
FP2,0.008903094567358494,0.009026031009852886,0.5074976086616516,0.00871249195188284,0.008239069022238255,0.007403173018246889,0.007929956540465355,0.008246798999607563,0.008394167758524418,0.008408182300627232,0.008511357009410858,0.008318894542753696,0.008104272186756134,0.008076715283095837,0.007895042188465595,0.008181757293641567,0.008155375719070435,0.00805522222071886,0.008014939725399017,0.008131555281579494,0.008083011955022812,0.007831079885363579,0.007702491711825132,0.007947444915771484,0.007932242937386036,0.007992170751094818,0.00780395045876503,0.007699112873524427,0.007704921532422304,0.007964822463691235,0.007959538139402866,0.007775786332786083,0.008009767159819603,0.007961168885231018,0.007942290045320988,0.007746821269392967,0.0077772075310349464,0.00793535728007555,0.008015132509171963,0.0081368088722229,0.008111750707030296,0.007871058769524097,0.00805842038244009,0.007993964478373528,0.0077562578953802586,0.008038564585149288,0.008001849055290222,0.008065158501267433,0.00806292425841093,0.008189808577299118,0.008391699753701687,0.008106297813355923,0.008082634769380093,0.00818980485200882,0.008201002143323421,0.007620471529662609,0.008228277787566185,0.008440698496997356,0.008298296481370926,0.008273722603917122,0.008356517180800438,0.008460940793156624
AF3,0.008985904045403004,0.009038515388965607,0.00871249195188284,0.5077513456344604,0.008102769032120705,0.00750806275755167,0.00783863291144371,0.008244755677878857,0.008666597306728363,0.008635885082185268,0.008536441251635551,0.008302171714603901,0.007991145364940166,0.007912765257060528,0.007800402585417032,0.008064351044595242,0.008169690147042274,0.008222301490604877,0.008138124831020832,0.00818883441388607,0.008006603457033634,0.0077240122482180595,0.007613822817802429,0.007820162922143936,0.007860267534852028,0.007968558929860592,0.007884000428020954,0.007870739325881004,0.007797606289386749,0.007980026304721832,0.00790250301361084,0.0077806562185287476,0.00794326700270176,0.007877979427576065,0.007886878214776516,0.007744649425148964,0.00781498197466135,0.007996739819645882,0.008031302131712437,0.008062196895480156,0.008113755844533443,0.007884589955210686,0.00795553158968687,0.007951358333230019,0.0076422481797635555,0.008118250407278538,0.008081141859292984,0.00810177344828844,0.007972936145961285,0.008153187111020088,0.008237497881054878,0.008063542656600475,0.008149544708430767,0.008241372182965279,0.00824132189154625,0.007732897065579891,0.008264705538749695,0.008362246677279472,0.008309565484523773,0.00829201191663742,0.00829017348587513,0.008294940926134586
AF4,0.008039819076657295,0.00806781742721796,0.008239069022238255,0.008102769032120705,0.5144451260566711,0.006823357194662094,0.007469197269529104,0.007776136044412851,0.00799921527504921,0.008116699755191803,0.00810366403311491,0.008100583218038082,0.0078930938616395,0.007892211899161339,0.008149242028594017,0.008092710748314857,0.007870241068303585,0.0077978079207241535,0.007945145480334759,0.007967503741383553,0.007811203133314848,0.008011048659682274,0.008207174018025398,0.00831589475274086,0.00791165977716446,0.0077106948010623455,0.0076488289050757885,0.007832585833966732,0.00786221120506525,0.007928465493023396,0.007860087789595127,0.008521130308508873,0.007967229932546616,0.00792866200208664,0.008012271486222744,0.007848812267184258,0.008479772135615349,0.0077912514097988605,0.007830585353076458,0.00808000285178423,0.008271608501672745,0.008200021460652351,0.008032530546188354,0.007899484597146511,0.007354335859417915,0.0077568222768604755,0.007852629758417606,0.007823677733540535,0.008111915551126003,0.008145224303007126,0.008011777885258198,0.007849226705729961,0.007761081214994192,0.007790421601384878,0.007821429520845413,0.007241774350404739,0.008001657202839851,0.008003083989024162,0.007906991057097912,0.007862037047743797,0.007910745218396187,0.008087337017059326
F7,0.0076719485223293304,0.007584675680845976,0.007403173018246889,0.00750806275755167,0.006823357194662094,0.5358864068984985,0.009115615859627724,0.008421344682574272,0.007405207492411137,0.00733780674636364,0.007406723219901323,0.007347492966800928,0.007395502179861069,0.007268394343554974,0.007309388369321823,0.00733656482771039,0.00747604900971055,0.007354762405157089,0.00719793513417244,0.0072546303272247314,0.007285177707672119,0.007227805443108082,0.0070950030349195,0.007056837901473045,0.007340023294091225,0.007498559076339006,0.007523702457547188,0.007037612143903971,0.0071583581157028675,0.007147620897740126,0.007285832427442074,0.007189920172095299,0.007163007277995348,0.007405198644846678,0.007217167876660824,0.007123185787349939,0.007017918396741152,0.0071304114535450935,0.007339895702898502,0.007214199751615524,0.007041062228381634,0.007190620992332697,0.007149039767682552,0.007425188086926937,0.009718270972371101,0.007549264933913946,0.0074897874146699905,0.0073502627201378345,0.007150212302803993,0.006997866556048393,0.007187720388174057,0.007388057187199593,0.007692813407629728,0.007647136691957712,0.007603538688272238,0.009725783951580524,0.007314815651625395,0.007548035122454166,0.007630983833223581,0.007604579441249371,0.007550373673439026,0.007373328320682049
F5,0.00776390777900815,0.007817192934453487,0.007929956540465355,0.00783863291144371,0.007469197269529104,0.009115615859627724,0.519758403301239,0.008874930441379547,0.007949973456561565,0.007883714511990547,0.00801742635667324,0.007960083894431591,0.00786970928311348,0.007706863339990377,0.007895353250205517,0.00796671211719513,0.007957917638123035,0.00790786650031805,0.007734517566859722,0.007896079681813717,0.007839307188987732,0.00764691736549139,0.007504818495362997,0.007652152329683304,0.007719217799603939,0.008024283684790134,0.007577132899314165,0.007425981108099222,0.007548364344984293,0.007719129789620638,0.00764111615717411,0.007526186294853687,0.007753337733447552,0.00780973257496953,0.007784744258970022,0.007590549997985363,0.007444821763783693,0.007707881275564432,0.00788878370076418,0.007657397538423538,0.007616882678121328,0.0075358739122748375,0.007736970670521259,0.007814105600118637,0.008339955471456051,0.007768759038299322,0.007758745923638344,0.007895821705460548,0.007638638839125633,0.00775530468672514,0.00789087824523449,0.007945111952722073,0.007817241363227367,0.00784520898014307,0.007879077456891537,0.007244917098432779,0.0077772983349859715,0.00777006009593606,0.007894160225987434,0.00806567445397377,0.007894420064985752,0.00792030431330204
F3,0.008195027709007263,0.00824632029980421,0.008246798999607563,0.008244755677878857,0.007776136044412851,0.008421344682574272,0.008874930441379547,0.5145977139472961,0.008399504236876965,0.008169321343302727,0.008247294463217258,0.007971832528710365,0.00782785564661026,0.007769313640892506,0.007751070894300938,0.008022593334317207,0.00821011234074831,0.008068034425377846,0.008073725737631321,0.008047356270253658,0.007860979065299034,0.007643963675945997,0.007456716150045395,0.00765427527949214,0.007845806889235973,0.008080140687525272,0.007775708567351103,0.00770192826166749,0.0076672108843922615,0.007814665324985981,0.007678641006350517,0.007565273437649012,0.0077544329687952995,0.007824953645467758,0.00777401402592659,0.007759185507893562,0.007854563184082508,0.007855099625885487,0.007888796739280224,0.007913637906312943,0.007619500160217285,0.007533554453402758,0.007716949097812176,0.00791526585817337,0.008478187955915928,0.007939305156469345,0.00787444319576025,0.00786670297384262,0.00767180509865284,0.007731584832072258,0.007944351062178612,0.007857666350901127,0.007885177619755268,0.008004308678209782,0.008020925335586071,0.007533213589340448,0.007881060242652893,0.008048678748309612,0.008041054010391235,0.007991372607648373,0.00800971407443285,0.008060941472649574
F1,0.008376301266252995,0.008450444787740707,0.008394167758524418,0.008666597306728363,0.00799921527504921,0.007405207492411137,0.007949973456561565,0.008399504236876965,0.5064756274223328,0.008783547207713127,0.008627462200820446,0.008362086489796638,0.008047063834965229,0.007976737804710865,0.007906212471425533,0.008126049302518368,0.008420953527092934,0.00853773858398199,0.008476747199892998,0.00847955234348774,0.008199521340429783,0.007848275825381279,0.0077191311866045,0.007843012921512127,0.008043259382247925,0.008222831413149834,0.008192927576601505,0.008173912763595581,0.008072823286056519,0.008221477270126343,0.00792756024748087,0.007829243317246437,0.007988852448761463,0.007995166815817356,0.008040780201554298,0.008001692593097687,0.008067987859249115,0.008172019384801388,0.008232437074184418,0.008077003061771393,0.007876725867390633,0.007722949609160423,0.007968150079250336,0.008084661327302456,0.007623659446835518,0.008194253779947758,0.008185598067939281,0.00821468885987997,0.00797631312161684,0.008006306365132332,0.008110074326395988,0.00801323726773262,0.007968819700181484,0.008180337958037853,0.008173953741788864,0.007669123355299234,0.008078034967184067,0.008115695789456367,0.008128218352794647,0.008064540103077888,0.008184690959751606,0.008128626272082329
FZ,0.008352192118763924,0.008422556333243847,0.008408182300627232,0.008635885082185268,0.008116699755191803,0.00733780674636364,0.007883714511990547,0.008169321343302727,0.008783547207713127,0.5057299137115479,0.008789398707449436,0.008445769548416138,0.008127791807055473,0.007989367470145226,0.007920488715171814,0.008146455511450768,0.00828698743134737,0.008398686535656452,0.00853857770562172,0.008517694659531116,0.008198074996471405,0.007875984534621239,0.007710576057434082,0.007841409184038639,0.008022327907383442,0.008084136061370373,0.008064066991209984,0.008088293485343456,0.00802218820899725,0.008117222227156162,0.007980077527463436,0.00780123844742775,0.008004550822079182,0.008036964572966099,0.007990352809429169,0.007995659485459328,0.008077581413090229,0.008141152560710907,0.00817034300416708,0.008119424805045128,0.008031285367906094,0.00791314896196127,0.008105877786874771,0.008187015540897846,0.007526074070483446,0.008290612138807774,0.0082693574950099,0.008312847465276718,0.008082940243184566,0.00814472883939743,0.008245648816227913,0.008131119422614574,0.008084566332399845,0.008245006203651428,0.00821208767592907,0.007590527180582285,0.008135058917105198,0.008154692128300667,0.00817954819649458,0.008119290694594383,0.008255869150161743,0.008161932229995728
