name,FP1,FPZ,FP2,AF3,AF4,F7,F5,F3,F1,FZ,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCZ,FC2,FC4,FC6,FT8,T7,C5,C3,C1,CZ,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPZ,CP2,CP4,CP6,TP8,P7,P5,P3,P1,PZ,P2,P4,P6,P8,PO7,PO5,PO3,POZ,PO4,PO6,PO8,CB1,O1,OZ,O2,CB2
FP1,0.023053143173456192,0.017329229041934013,0.018739568069577217,0.0175638385117054,0.016280269250273705,0.014896168373525143,0.015523054637014866,0.015782030299305916,0.016443105414509773,0.01784108765423298,0.016751455143094063,0.016972625628113747,0.01698814332485199,0.015642603859305382,0.01633814349770546,0.016467474400997162,0.016220342367887497,0.016493918374180794,0.016219785436987877,0.01571810245513916,0.015454229898750782,0.0160530973225832,0.01595272310078144,0.014338604174554348,0.015614044852554798,0.01577659510076046,0.015169055201113224,0.015727242454886436,0.01575472764670849,0.015556497499346733,0.014333142898976803,0.014315096661448479,0.014435621909797192,0.01555858738720417,0.01614995487034321,0.015556732192635536,0.015590713359415531,0.016343608498573303,0.016041507944464684,0.01580582559108734,0.014512496069073677,0.015109541825950146,0.016010453924536705,0.016734689474105835,0.015293514356017113,0.015998510643839836,0.01635022647678852,0.016230130568146706,0.01642797328531742,0.016036074608564377,0.01590363308787346,0.016157737001776695,0.016118139028549194,0.015090905129909515,0.016379188746213913,0.0164790116250515,0.016236184164881706,0.016124067828059196,0.016608692705631256,0.01667673885822296,0.016854017972946167,0.015876781195402145
FPZ,0.018138403072953224,0.024211907759308815,0.018401145935058594,0.01669256016612053,0.016894090920686722,0.014890656806528568,0.015390678308904171,0.015592657029628754,0.01705595664680004,0.018425671383738518,0.017434420064091682,0.017469706013798714,0.0167112797498703,0.015366203151643276,0.016295909881591797,0.01578962616622448,0.01696888916194439,0.01723368838429451,0.016504094004631042,0.01613355241715908,0.015379194170236588,0.016123605892062187,0.015813389793038368,0.013972897082567215,0.015252962708473206,0.016046494245529175,0.015593638643622398,0.01543061900883913,0.01615314558148384,0.01538969948887825,0.01380554586648941,0.014559349976480007,0.013811551965773106,0.015615156851708889,0.015660354867577553,0.015954071655869484,0.015386075712740421,0.016122015193104744,0.01584339700639248,0.01560746319591999,0.014131062664091587,0.01526869460940361,0.01523896586149931,0.016167959198355675,0.01530715823173523,0.01686214655637741,0.016456102952361107,0.01573949120938778,0.016060225665569305,0.015989795327186584,0.01564144901931286,0.016074199229478836,0.016708895564079285,0.015580380335450172,0.01614495925605297,0.015955697745084763,0.015914080664515495,0.01532734464854002,0.01680590584874153,0.016881752759218216,0.016519401222467422,0.016102435067296028
FP2,0.018559351563453674,0.017426498234272003,0.02278519608080387,0.016729047521948814,0.016998790204524994,0.014316966757178307,0.015858855098485947,0.01551426388323307,0.016436653211712837,0.01760067790746689,0.01675274781882763,0.017612427473068237,0.017692631110548973,0.015756791457533836,0.01688545197248459,0.016511371359229088,0.016299987211823463,0.017009394243359566,0.016102489084005356,0.016441376879811287,0.015569143928587437,0.01605837605893612,0.015972767025232315,0.01421635877341032,0.01567956618964672,0.016122806817293167,0.01514371857047081,0.01529629621654749,0.015443439595401287,0.01582929491996765,0.014250270090997219,0.014218827709555626,0.013857078738510609,0.015571393072605133,0.01569545269012451,0.015627995133399963,0.01521900575608015,0.016343647614121437,0.015897434204816818,0.01590021327137947,0.013927273452281952,0.01517880242317915,0.015510352328419685,0.01644132286310196,0.015145315788686275,0.016503090038895607,0.0163537859916687,0.0161250252276659,0.01664656586945057,0.016135234385728836,0.016066864132881165,0.016250241547822952,0.01669088937342167,0.01526988297700882,0.016342097893357277,0.016412317752838135,0.016304533928632736,0.015285411849617958,0.01665770262479782,0.016577335074543953,0.0168189387768507,0.016153059899806976
AF3,0.016844019293785095,0.015332236886024475,0.01618685945868492,0.022012853994965553,0.015660148113965988,0.014677267521619797,0.015889937058091164,0.015965037047863007,0.01649930141866207,0.0174343790858984,0.016609586775302887,0.017548609524965286,0.016546420753002167,0.015411811880767345,0.016573168337345123,0.01637324132025242,0.015678543597459793,0.016873739659786224,0.017237454652786255,0.015978891402482986,0.015389852225780487,0.016400091350078583,0.014933355152606964,0.014262912794947624,0.015809381380677223,0.015889741480350494,0.015080630779266357,0.01659860648214817,0.015672873705625534,0.016056030988693237,0.014553941786289215,0.014081086963415146,0.01486964337527752,0.015721255913376808,0.017393585294485092,0.015733519569039345,0.01590334065258503,0.0158180370926857,0.01583063043653965,0.015727421268820763,0.01455247774720192,0.015558657236397266,0.01618943177163601,0.017601821571588516,0.015505407936871052,0.015487823635339737,0.016307927668094635,0.016569841653108597,0.016433650627732277,0.017133431509137154,0.01564405858516693,0.017061233520507812,0.0158850084990263,0.015307487919926643,0.01650219038128853,0.0168832466006279,0.01673724874854088,0.016705302521586418,0.01603192836046219,0.016038931906223297,0.016709864139556885,0.01609414629638195
AF4,0.0156421959400177,0.015537871047854424,0.016468727961182594,0.01570817269384861,0.022237246856093407,0.015034643933176994,0.01568305678665638,0.015448611229658127,0.016698669642210007,0.016985701397061348,0.016732962802052498,0.01746237650513649,0.016219453886151314,0.015449371188879013,0.015803348273038864,0.015869764611124992,0.01683427207171917,0.0168315377086401,0.01565142534673214,0.01571175828576088,0.01563117653131485,0.015971194952726364,0.015292005613446236,0.014361890964210033,0.015652868896722794,0.017358671873807907,0.015021387487649918,0.01585543528199196,0.01525911409407854,0.016493817791342735,0.015051085501909256,0.014360117726027966,0.014726889319717884,0.01576416939496994,0.01606009341776371,0.016365783289074898,0.016169268637895584,0.016300035640597343,0.015936844050884247,0.015969466418027878,0.014182227663695812,0.015101705677807331,0.01629743166267872,0.01670634001493454,0.014582335948944092,0.016821209341287613,0.016412081196904182,0.01721733808517456,0.0168085265904665,0.016410140320658684,0.016934284940361977,0.01620994694530964,0.017030000686645508,0.015078055672347546,0.016279660165309906,0.01682906225323677,0.016553008928894997,0.015526685863733292,0.016843602061271667,0.016378231346607208,0.017389370128512383,0.016796262934803963
F7,0.01590576395392418,0.015215897932648659,0.015452882274985313,0.016289984807372093,0.016750557348132133,0.025214703753590584,0.01629752665758133,0.015303140506148338,0.01588607393205166,0.01685210131108761,0.015643596649169922,0.01646232046186924,0.01566447876393795,0.015451681800186634,0.016191516071558,0.016792703419923782,0.016718823462724686,0.01594296470284462,0.015376191586256027,0.01506755780428648,0.015482312068343163,0.016290662810206413,0.015887677669525146,0.015154868364334106,0.016332965344190598,0.0163726769387722,0.014494577422738075,0.016921808943152428,0.015791527926921844,0.01613442413508892,0.015202615410089493,0.01572992652654648,0.015623261220753193,0.015735693275928497,0.01667248085141182,0.015678785741329193,0.015790389850735664,0.015545012429356575,0.016174159944057465,0.01576685719192028,0.014908301644027233,0.01587294042110443,0.016744881868362427,0.01660376787185669,0.015441804192960262,0.015675105154514313,0.01558593288064003,0.016548065468668938,0.016397107392549515,0.01651969738304615,0.016251949593424797,0.015886442735791206,0.016198182478547096,0.015392554923892021,0.016326846554875374,0.01665985770523548,0.016385437920689583,0.016082338988780975,0.015898829326033592,0.01596822589635849,0.01663641631603241,0.0167524516582489
F5,0.015429829247295856,0.014648620039224625,0.01590048149228096,0.016421476379036903,0.01625095307826996,0.015087230131030083,0.023021595552563667,0.016357822343707085,0.016107065603137016,0.016117781400680542,0.015408656559884548,0.017534110695123672,0.01707622967660427,0.016739938408136368,0.01743745617568493,0.016845302656292915,0.01615569181740284,0.016471529379487038,0.01577305980026722,0.016430700197815895,0.016297711059451103,0.016937999054789543,0.015662645921111107,0.015781210735440254,0.016759509220719337,0.01663615182042122,0.015162840485572815,0.015827996656298637,0.015325025655329227,0.016530724242329597,0.015361582860350609,0.014936888590455055,0.014930600300431252,0.01611652970314026,0.016164643689990044,0.015730049461126328,0.01527668721973896,0.015676315873861313,0.015281428582966328,0.015920866280794144,0.014825611375272274,0.015741568058729172,0.01590896211564541,0.016654759645462036,0.014967240393161774,0.015732211992144585,0.01587122678756714,0.01608821377158165,0.016638729721307755,0.017042169347405434,0.015598896890878677,0.01639735884964466,0.01592739298939705,0.015309463255107403,0.0166575089097023,0.016603674739599228,0.01674681529402733,0.015224066562950611,0.015512962825596333,0.015809834003448486,0.01658206433057785,0.01662636362016201
F3,0.015901586040854454,0.01502393651753664,0.01578509621322155,0.016699684783816338,0.01620420254766941,0.014441659674048424,0.01661076210439205,0.023403607308864594,0.017213987186551094,0.016810286790132523,0.016433700919151306,0.0166852455586195,0.016046974807977676,0.015519421547651291,0.01627965271472931,0.016259588301181793,0.016514409333467484,0.01761382818222046,0.016731327399611473,0.01663520187139511,0.01591026596724987,0.015796680003404617,0.01525714062154293,0.01493027713149786,0.0157608725130558,0.01611965149641037,0.01576821319758892,0.015761176124215126,0.015865080058574677,0.016303103417158127,0.01545746810734272,0.014393535442650318,0.015124163590371609,0.016571272164583206,0.015612324699759483,0.01580175757408142,0.015613453462719917,0.015845637768507004,0.015874747186899185,0.016580656170845032,0.014799600467085838,0.01555450540035963,0.015834078192710876,0.01629089191555977,0.015535837970674038,0.01583237759768963,0.016205569729208946,0.01628405787050724,0.01651703752577305,0.016086352989077568,0.01578175462782383,0.016148097813129425,0.016244778409600258,0.015521972440183163,0.016493311151862144,0.016429319977760315,0.01634961925446987,0.015916692093014717,0.016197707504034042,0.016291553154587746,0.016354281455278397,0.016168948262929916
F1,0.015610935166478157,0.015474141575396061,0.01577683351933956,0.016343964263796806,0.016511056572198868,0.014100300148129463,0.015401292592287064,0.016251539811491966,0.02174869365990162,0.017341697588562965,0.017600923776626587,0.017155952751636505,0.01608516275882721,0.015757424756884575,0.015844451263546944,0.014928754419088364,0.017335306853055954,0.01841837167739868,0.01732279546558857,0.016178786754608154,0.01582101546227932,0.01618436723947525,0.014802678488194942,0.014416528865695,0.015064533799886703,0.01681438833475113,0.015968328341841698,0.01566442660987377,0.015724852681159973,0.01658507063984871,0.014713793061673641,0.013766227290034294,0.01490837149322033,0.016229640692472458,0.015308410860598087,0.017381777986884117,0.01595696248114109,0.016829993575811386,0.015741689130663872,0.01647336222231388,0.014076678082346916,0.01523532997816801,0.015172331593930721,0.016637476161122322,0.014836047776043415,0.01682727225124836,0.01760486699640751,0.016594961285591125,0.016706280410289764,0.016607481986284256,0.015660688281059265,0.016479434445500374,0.01619156450033188,0.015005800873041153,0.01627577468752861,0.016222795471549034,0.016664771363139153,0.015535888262093067,0.01686614193022251,0.016567757353186607,0.01682285964488983,0.015863055363297462
FZ,0.016513997688889503,0.0162888802587986,0.01646711491048336,0.01679576374590397,0.016353949904441833,0.01461013127118349,0.015012331306934357,0.015480858273804188,0.016900910064578056,0.021184872835874557,0.01703120395541191,0.017437530681490898,0.016367042437195778,0.01517912931740284,0.016064338386058807,0.015738528221845627,0.016926754266023636,0.017776384949684143,0.01681393012404442,0.016041141003370285,0.015201196074485779,0.0162324421107769,0.01542743295431137,0.014050030149519444,0.015556765720248222,0.016050145030021667,0.015362008474767208,0.015998363494873047,0.01641790196299553,0.015698226168751717,0.014062733389437199,0.01444990374147892,0.014361736364662647,0.015736524015665054,0.016215894371271133,0.016077766194939613,0.01569623313844204,0.016404427587985992,0.016373245045542717,0.01607886515557766,0.014487026259303093,0.015464115887880325,0.015627222135663033,0.016917971894145012,0.015396627597510815,0.016616346314549446,0.016813408583402634,0.016291188076138496,0.016622088849544525,0.016588762402534485,0.015880096703767776,0.016411811113357544,0.01660807617008686,0.015318800695240498,0.01655292510986328,0.016480036079883575,0.01636699214577675,0.015880955383181572,0.017039082944393158,0.016948768869042397,0.016959326341748238,0.016291415318846703
F2,0.016055461019277573,0.01599801518023014,0.016216354444622993,0.016616180539131165,0.01670033112168312,0.014055033214390278,0.01487032976001501,0.015658846125006676,0.017791638150811195,0.017658205702900887,0.02197977341711521,0.016727007925510406,0.016553638502955437,0.015526531264185905,0.015493642538785934,0.01526291947811842,0.01688523404300213,0.017671164125204086,0.0177866593003273,0.016328096389770508,0.015586973167955875,0.015891745686531067,0.014657093212008476,0.01396482065320015,0.015003488399088383,0.016433801501989365,0.016414456069469452,0.015181885100901127,0.015998315066099167,0.016053466126322746,0.014651295728981495,0.013625764288008213,0.01471970696002245,0.016117321327328682,0.01590542495250702,0.017044998705387115,0.015951940789818764,0.016860520467162132,0.016679149121046066,0.01597495935857296,0.01440414134413004,0.01490949559956789,0.015911579132080078,0.0167855191975832,0.015031515620648861,0.01692245714366436,0.01729467324912548,0.01624763198196888,0.016121558845043182,0.016132712364196777,0.01639285497367382,0.01691579632461071,0.016269035637378693,0.01515029277652502,0.016049256548285484,0.0158526711165905,0.016436878591775894,0.016411568969488144,0.017145100980997086,0.016840051859617233,0.016504591330885887,0.015718800947070122
F4,0.015478568151593208,0.015246794559061527,0.016201594844460487,0.0166489090770483,0.0165577195584774,0.01404605433344841,0.016111336648464203,0.015123427845537663,0.016463156789541245,0.017175918444991112,0.015890799462795258,0.02085121162235737,0.01746554858982563,0.016407346352934837,0.016958553344011307,0.015932681038975716,0.016201015561819077,0.016956308856606483,0.01632661744952202,0.016702450811862946,0.016422146931290627,0.017049729824066162,0.015398934483528137,0.014723583124577999,0.016106586903333664,0.017020130529999733,0.01495816558599472,0.015837503597140312,0.015884501859545708,0.016726680099964142,0.014619627967476845,0.014336450956761837,0.014322545379400253,0.01577669195830822,0.016354426741600037,0.016012873500585556,0.015391130931675434,0.01618553139269352,0.015461673028767109,0.01583837904036045,0.014308654703199863,0.015431521460413933,0.01556251011788845,0.017089718952775,0.014813996851444244,0.01621437817811966,0.016356784850358963,0.016565844416618347,0.016750706359744072,0.01739325374364853,0.015705564990639687,0.016771938651800156,0.016556618735194206,0.015405915677547455,0.016738027334213257,0.016758447512984276,0.01685088314116001,0.015067864209413528,0.016054021194577217,0.016299830749630928,0.01732015237212181,0.016810329630970955
F6,0.016008375212550163,0.015075343661010265,0.016812460497021675,0.016224566847085953,0.01589319109916687,0.013826055452227592,0.01622377708554268,0.01503558550029993,0.015940245240926743,0.016641054302453995,0.016243450343608856,0.01805286481976509,0.021587835624814034,0.017437422648072243,0.01714908890426159,0.016611717641353607,0.01617283560335636,0.01671539433300495,0.01604883186519146,0.016761966049671173,0.01622467301785946,0.017208492383360863,0.016353808343410492,0.014691067859530449,0.016594717279076576,0.016153087839484215,0.015346845611929893,0.014928127638995647,0.015936562791466713,0.016117701306939125,0.015237770043313503,0.014681483618915081,0.014337068423628807,0.01575275883078575,0.01619599014520645,0.01559005118906498,0.014854810200631618,0.016381314024329185,0.016223063692450523,0.016133436933159828,0.014577935449779034,0.015387489460408688,0.015671255066990852,0.016861172392964363,0.015162289142608643,0.016236476600170135,0.016312280669808388,0.015986166894435883,0.016831133514642715,0.016764746978878975,0.016110321506857872,0.016907498240470886,0.01606607437133789,0.015035819262266159,0.016647810116410255,0.016493624076247215,0.016949813812971115,0.015300965867936611,0.01608676090836525,0.016399366781115532,0.016755256801843643,0.016050899401307106
F8,0.015132924541831017,0.014205935411155224,0.015375574119389057,0.015521411783993244,0.015519462525844574,0.01396674383431673,0.01632474735379219,0.014929116703569889,0.016028134152293205,0.01583581231534481,0.01563415303826332,0.017392538487911224,0.01789548061788082,0.022201113402843475,0.01670423522591591,0.01568150334060192,0.01582218147814274,0.015968794003129005,0.015520280227065086,0.01631130278110504,0.01780390925705433,0.018252987414598465,0.017088357359170914,0.01630960963666439,0.016395203769207,0.016459232196211815,0.0152277871966362,0.015066403895616531,0.01618269644677639,0.01717468351125717,0.016448302194476128,0.01572667434811592,0.015224266797304153,0.015874965116381645,0.015552515164017677,0.01590939611196518,0.015191460959613323,0.016413435339927673,0.015740128234028816,0.016418244689702988,0.015819840133190155,0.015736615285277367,0.01577167958021164,0.016325637698173523,0.014928698539733887,0.01605917513370514,0.016220588237047195,0.015971997752785683,0.016831303015351295,0.017216047272086143,0.01564823091030121,0.016206979751586914,0.015429321676492691,0.014918219298124313,0.016892487183213234,0.016471706330776215,0.017051972448825836,0.015348921529948711,0.015420379117131233,0.01624372787773609,0.0167851522564888,0.01627010479569435
FT7,0.015411735512316227,0.014677811414003372,0.016076035797595978,0.016246173530817032,0.015474923886358738,0.01429223082959652,0.016564825549721718,0.015249147079885006,0.015710435807704926,0.016342556104063988,0.015199670568108559,0.01751604489982128,0.017148904502391815,0.0162891186773777,0.021555250510573387,0.017748776823282242,0.016348568722605705,0.01662149280309677,0.015555464662611485,0.015818309038877487,0.016350271180272102,0.01731952279806137,0.016645196825265884,0.016067279502749443,0.017262784764170647,0.016638057306408882,0.014977109618484974,0.015857668593525887,0.01536896638572216,0.01669984683394432,0.014901205897331238,0.014875948429107666,0.014580941759049892,0.016546495258808136,0.01635180413722992,0.0155229102820158,0.014774569310247898,0.015587101690471172,0.015789775177836418,0.01630295440554619,0.014403563924133778,0.015927530825138092,0.01568562723696232,0.016573825851082802,0.015201584435999393,0.015626145526766777,0.015985550358891487,0.016164129599928856,0.016947301104664803,0.01742813177406788,0.01582210510969162,0.01645997352898121,0.016611741855740547,0.01564968191087246,0.016617733985185623,0.016866346821188927,0.016800958663225174,0.015413133427500725,0.016136309131979942,0.016169331967830658,0.01675248332321644,0.01648920401930809
FC5,0.015834668651223183,0.014510149136185646,0.015991471707820892,0.016360774636268616,0.015888061374425888,0.015233810059726238,0.016307393088936806,0.01550454180687666,0.015086865983903408,0.016323259100317955,0.015273548662662506,0.016764337196946144,0.016903597861528397,0.015563130378723145,0.01806081272661686,0.022152535617351532,0.016159124672412872,0.01628822460770607,0.015247014351189137,0.01585540361702442,0.015578984282910824,0.016073575243353844,0.01615637168288231,0.01518644392490387,0.01740902289748192,0.016490967944264412,0.014922304078936577,0.015638943761587143,0.015284331515431404,0.016115790233016014,0.015279553830623627,0.014805023558437824,0.014855418354272842,0.01641908474266529,0.01712668314576149,0.015036237426102161,0.015110455453395844,0.015510832890868187,0.016392607241868973,0.01590922474861145,0.014825625345110893,0.01578955352306366,0.017156042158603668,0.016947709023952484,0.015486308373510838,0.015422593802213669,0.015569394454360008,0.01684589311480522,0.016745511442422867,0.016576357185840607,0.016536017879843712,0.016546672210097313,0.01677052676677704,0.015500304289162159,0.016653986647725105,0.0169804897159338,0.016783244907855988,0.01618882641196251,0.016132714226841927,0.016154753044247627,0.01677907630801201,0.016998205333948135
